Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_1Bedroom,MedianListingPricePerSqft_2Bedroom,MedianListingPricePerSqft_3Bedroom,MedianListingPricePerSqft_4Bedroom,MedianListingPricePerSqft_5BedroomOrMore,MedianListingPricePerSqft_AllHomes,MedianListingPricePerSqft_CondoCoop,MedianListingPricePerSqft_DuplexTriplex,MedianListingPricePerSqft_SingleFamilyResidence,MedianListingPrice_1Bedroom,MedianListingPrice_2Bedroom,MedianListingPrice_3Bedroom,MedianListingPrice_4Bedroom,MedianListingPrice_5BedroomOrMore,MedianListingPrice_AllHomes,MedianListingPrice_CondoCoop,MedianListingPrice_DuplexTriplex,MedianListingPrice_SingleFamilyResidence,MedianPctOfPriceReduction_AllHomes,MedianPctOfPriceReduction_CondoCoop,MedianPctOfPriceReduction_SingleFamilyResidence,MedianPriceCutDollar_AllHomes,MedianPriceCutDollar_CondoCoop,MedianPriceCutDollar_SingleFamilyResidence,MedianRentalPricePerSqft_1Bedroom,MedianRentalPricePerSqft_2Bedroom,MedianRentalPricePerSqft_3Bedroom,MedianRentalPricePerSqft_4Bedroom,MedianRentalPricePerSqft_5BedroomOrMore,MedianRentalPricePerSqft_AllHomes,MedianRentalPricePerSqft_CondoCoop,MedianRentalPricePerSqft_DuplexTriplex,MedianRentalPricePerSqft_MultiFamilyResidence5PlusUnits,MedianRentalPricePerSqft_SingleFamilyResidence,MedianRentalPricePerSqft_Studio,MedianRentalPrice_1Bedroom,MedianRentalPrice_2Bedroom,MedianRentalPrice_3Bedroom,MedianRentalPrice_4Bedroom,MedianRentalPrice_5BedroomOrMore,MedianRentalPrice_AllHomes,MedianRentalPrice_CondoCoop,MedianRentalPrice_DuplexTriplex,MedianRentalPrice_MultiFamilyResidence5PlusUnits,MedianRentalPrice_SingleFamilyResidence,MedianRentalPrice_Studio,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfHomesSellingForGain_AllHomes,PctOfHomesSellingForLoss_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_CondoCoop,PctOfListingsWithPriceReductionsSeasAdj_SingleFamilyResidence,PctOfListingsWithPriceReductions_AllHomes,PctOfListingsWithPriceReductions_CondoCoop,PctOfListingsWithPriceReductions_SingleFamilyResidence,PriceToRentRatio_AllHomes,Sale_Counts,Sale_Counts_Seas_Adj,Sale_Prices,ZHVI_1bedroom,ZHVI_2bedroom,ZHVI_3bedroom,ZHVI_4bedroom,ZHVI_5BedroomOrMore,ZHVI_AllHomes,ZHVI_BottomTier,ZHVI_CondoCoop,ZHVI_MiddleTier,ZHVI_SingleFamilyResidence,ZHVI_TopTier,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes,Zri_MultiFamilyResidenceRental,Zri_SingleFamilyResidenceRental
2016-12-31,Vermont,179,6570,6282,136.683204604787,141.583333333333,142.201612853976,142.045454545455,121.428571428571,145.691940615058,148.174562774643,66.7161854103343,144.771206891285,109000,159900,258900,375000,419000,239000,170000,185500,249000,5.91715976331361,5.91715976331361,5.91522898912215,10000,9000,10000,,1.33845169545745,,,,,,,1.40873015873016,1.35178502879079,,1000,,,,,,,,1350,,,157,30.81,58.2,,,8.75886702853525,7.60516465406845,8.92909391972111,5.63457330415755,5.41624874623872,5.66904196357878,11.21,725,754,,169400,205200,242600,310000,375400,215600,,196600,215600,216700,317100,1507,1505,1.14,1527,1502
2016-12-31,Virginia,103.875,41362,38216,234.959349593496,139.943074003795,135.566188197767,144.432773109244,154.589866331493,142.214076246334,178.699233172394,96.1411943319838,139.691215323646,189000,169900,225000,369950,548750,269900,249000,199900,274900,3.07763331821156,2.4317105170817,3.13479623824452,7500,5072,8000,1.84419313325563,1.22466039707419,0.989251554050153,0.859486926934097,0.811979799869073,1.00632593404586,1.38494318181818,1.03174603174603,1.47569444444444,0.953757225433526,1.25911199469848,1319,1315,1450,1895,2250,1500,1525,950,1395,1500,1550,143,17.88,70.74,,,13.7078023112245,13.0205447019854,13.7744495889076,9.79865771812081,9.62837837837838,9.81566625891087,13.26,9895,10338,252800,203300,164000,213800,361200,530300,239900,129100,288500,239900,230000,488700,1509,1483,0.932,1707,1424
2016-12-31,Washington,82.75,21438,18606,246.511627906977,199.074074074074,176.699029126214,174.768670102212,182.389937106918,181.879059452608,213.35919818946,138.844818376068,180.077808647019,186500,229900,289950,398500,499000,309000,249900,322000,315000,3.42298288508558,3.84911470361817,3.35595148210976,10000,10000,10000,2.17299578059072,1.53033088235294,1.11851332398317,0.978671032061009,0.848697617108908,1.14065470532319,1.59090909090909,1.22113289760349,1.78607048984468,1.08529320577553,2.66638479198383,1495,1525,1650,2000,2187.5,1695,1595,1157.5,1510,1695,1350,192,4.59,93.81,,,9.35242920828414,6.42580027977663,9.62603289851973,6.2987182840701,4.47051363348129,6.46310867829855,15.07,10157,11428,306700,232500,257600,315900,425800,524900,318500,186100,293700,318500,321400,589300,1719,1688,1.076,1611,1698
2016-12-31,WestVirginia,134.75,9899,9530,101.587301587302,78.7803407206392,88.5416666666667,91.98606271777,91.849935316947,89.3569367005839,116.565325849704,47.8220175438596,89.0139910130719,79999.5,89900,144500,229000,284900,149000,132500,117000,149500,5.40540540540541,,5.40540540540541,6000,,6000,0.937950937950938,0.78125,0.727272727272727,0.625,,0.735176711357711,,,0.785136096779932,0.720046082949309,,575,750,1095,1250,,977.5,,,675,1000,,73,34.68,54.75,,,11.8764935878401,,11.9813542677926,8.38553785573653,,8.46449487554905,9.35,583,668,1.44E+05,,,113100,155000,182700,101400,64600,119200,101400,101300,174200,894,895,0.678,880,895
2016-12-31,Wisconsin,106.5,32017,28156,141.025641025641,120.504385964912,121.409459814065,114.364406779661,96.7515285684166,121.925693354265,137.5,56.25,119.142572283151,99900,134900,184900,250000,279900,178900,174900,127000,179000,4.0016006402561,3.84837420444472,4.0016006402561,5100,5000,5100,1.20833333333333,0.942100098135427,0.916923076923077,,,0.916666666666667,1.07216478696742,0.864661654135338,1,0.875912408759124,,747.5,800,1100,1222.5,,1025,,750,829,1075,895,109,15.34,78.28,,,10.6579146374153,7.96109283026086,10.942146272538,6.55998585447794,4.28704566635601,6.79820277397929,11.33,5724,6987,164700,103900,119000,160100,212500,249600,160200,99600,146900,160200,161600,269700,1173,1143,0.904,1042,1153
2016-12-31,Wyoming,105.75,4363,4053,171.763967344658,146.827585200747,133.540932667841,139.500635431121,140.840446487196,149.036511156187,,104.25090683467,149.190663176265,155000,169900,229950,280000,405000,235000,,178450,235000,3.86100386100386,,3.81132075471698,8100,,8000,1.00694444444444,0.848756804472561,0.8,,,0.907884775531834,,0.874509803921569,0.904605263157895,0.927306616961789,0.981359649122807,650,750,950,,,1000,,677.5,725,1000,1075,147,,,,,9.64847968514706,,9.67536542439319,6.27701173080881,,6.23425692695214,13.18,384,428,240700,,157800,207000,228200,274100,193800,136500,184500,193800,194100,304600,1194,1163,0.928,1061,1169
2017-01-31,Alabama,125.5,29336,26946,177.519379844961,100.790513833992,93.8360109841551,104.491017964072,108.039833184747,90.6068162926018,186.504412303702,68.038751588032,89.0946502057613,,121900,159000,274900,350000,174900,214900,147500,172900,3.50250178699071,3.03220762976861,3.51608993394339,5000,5100,5000,1.01581508515815,0.75354609929078,0.716537748744775,0.688559322033898,,0.675023277467412,0.933359693412008,0.657518796992481,0.821541388259333,0.671351149727927,0.625,713,750,995,1495,1695,995,950,600,778,995,950,76,32.19,58.19,,,12.5670329921467,9.24088331418446,12.7398401797694,12.023562023562,8.62262038073908,12.208488095963,10,4145,5694,135100,89000,73300,125500,237300,346400,123900,64100,143800,123900,123400,243600,994,987,0.64,1033,985
2017-01-31,Alaska,119.875,3454,2724,174.358974358974,168.356363785468,165.301004977286,165.421791647181,132.326114119117,163.137446847563,165.564510310236,131.631958906011,162.557096673271,110000,184950,269500,355000,485000,265000,199000,401000,279900,2.4708717829864,2.74410901151848,2.40641711229946,6000,5000,6565,1.5,1.25,1.15724969712963,1.01495726495726,0.591132262111562,1.1949215832711,1.23333333333333,1.11189615511009,1.20732806433722,1.17250875245496,,925,1200,1600,1900,1747.5,1595,1400,1200,1250,1650,,182,,,,,13.0999990947545,15.3838643984625,12.6857878787108,10.3076577588143,12.7379209370425,9.86737400530504,12.17,404,596,305300,129300,190300,276800,349600,461600,266800,179700,185000,266800,279400,385300,,1745,1.276,1551,
2017-01-31,Arizona,83.5,32001,31796,132.25,126.976010276263,128.096406883356,126.540227298271,117.289189319175,139.040767386091,141.50635096806,104.576071719629,138.822012037833,79900,155000,226900,320000,421495,255000,175000,224900,265000,2.04251771571489,2.34558248631743,2.01005025125628,5000,5000,5000,1.24509803921569,1.01292729481173,0.838479286479676,0.6975,0.779563444471096,0.833256101328391,1.05598712314138,0.880530973451327,1.09689213893967,0.784135839152181,0.835170412364176,875,975,1183.5,1300,,1250,1100,775,1005,1295,1279.5,131,7.59,87.1,,,16.1668403990546,13.1568374637961,16.5079084882201,17.7088691307223,15.5484736665548,17.9745843132401,14.21,10524,14374,222400,108400,174600,210300,274800,397900,218800,138900,147500,218800,229000,375000,1276,1259,0.814,1142,1296
2017-01-31,Arkansas,119.625,17273,16280,107.142857142857,75.3710664215753,87.849047665043,106.513604165102,102.911764705882,88.7490747594374,118.44262295082,63.0620685223267,88.592806812183,95000,89900,142900,259950,346900,149900,165000,169900,149900,3.74481656287227,,3.75469336670838,5000,,5000,1.02489157372986,0.708333333333333,0.694444444444444,0.696872571872572,,0.709140602051112,0.672727272727273,0.690789473684211,0.753895834054784,0.710577547047372,0.715071507150715,690,695,915,1200,,995,750,650,725,1000,1000,75,21.03,70.9,,,11.6731147336373,7.62959260147742,11.7144265430818,11.1918319261732,7.23981900452489,11.2351744330306,10.23,2235,3006,136500,83700,87400,136100,234300,358800,116000,63900,132400,116000,115900,204900,945,933,0.626,845,938
2017-01-31,California,82,69099,59077,408.688245315162,289.928748549464,256.426735218509,253.126056100034,274.300773014758,276.070399738974,335.344827586207,286.700485222761,260.830860534125,310000,348900,425000,564950,846495,468000,424900,659000,479000,2.85714285714286,2.84844531419874,2.85714285714286,11000,10000,12100,2.69450800915332,2.14713242022026,1.64351851851852,1.28597508591065,1.05109489051095,1.70233434598189,2.05479452054795,1.85,2.32386363636364,1.48648648648649,3.27081638262782,1861,2200,2494,2650,3000,2400,2400,1775,2100,2400,1723,320,8.99,85.5,90.55,9.45,10.5581192709325,9.43400006223007,10.7948886571708,10.2503763431557,9.45517582961862,10.4186758354648,17.05,29657,41779,434600,338000,411900,460800,580500,755700,487400,259600,448000,487400,496600,915200,2409,2398,1.554,2348,2412
2017-01-31,Colorado,78.25,22809,18089,320.621608288111,226.923076923077,196.645642201835,201.405152224824,223.410188534363,209.580838323353,277.083333333333,187.205819426615,204.458611040805,250000,289000,347500,479900,699000,377779.5,310000,399500,385000,2.62295081967213,3.0031902334224,2.57188783711377,10000,10000,10000,1.75840358304571,1.43114311431143,1.24324324324324,1.07217573221757,1.04268891069676,1.2962962962963,1.44735914971371,1.41666666666667,1.59322568894442,1.23456790123457,2.27868852459016,1255,1495,1800,2150,2250,1700,1450,1095,1372,1800,1300,202,5.3,91.8,94.4,5.6,9.31853908546787,6.50950584307559,9.76434798561558,7.7252357701826,5.8659217877095,8.03717878622198,14.56,7629,12307,319900,207400,257300,320100,421000,488500,323100,194200,249800,323100,336400,532800,1821,1801,1.178,1573,1853
2017-01-31,Connecticut,136.25,21057,17280,158.884565499351,148.279256400403,159.652777777778,165.569078112942,170.541726052374,164.108187134503,153.347280334728,76.0245035910435,166.583333333333,139900,185000,250000,420000,599900,289500,210311,189000,309000,3.84763370527126,3.70644922164566,3.86100386100386,10000,6630,10000,1.67112299465241,1.28581925055107,1.22354497354497,1.00820408342096,0.538462812929735,1.28668315152148,1.35964912280702,0.99230054864354,1.28951747088186,1.25,1.80952380952381,1200,1375,1750,2000,1400,1695,1425,1200,1300,1850,1150,152,34.65,50.69,,,15.1336547270133,13.0805520530412,15.6203895769821,13.5101839684625,12.243654822335,13.8312657641427,11.63,2704,3475,230600,120800,169800,234800,359200,574800,242200,146100,152600,242200,257700,448200,1762,1703,1.184,1369,1812
2017-01-31,Delaware,123.875,6670,6170,,140.082474226804,137.015068386345,129.268292682927,141.031578947368,137.23873188166,171.465684051398,75.50226830849,135.77456943639,139000,174900,240000,339900,480260,264900,259000,,264900,3.33381490454554,3.26286205843531,3.33425952682901,6700,6000,7000,1.39859154929577,1.18181818181818,0.875,0.756521739130435,,0.856998847926267,,1.05234680573664,1.27484284332689,0.854226190476191,,951,1190,1300,1660,,1300,1200,950,1099.5,1300,964,138,31.58,53.53,,,15.1970286393875,13.7772473626016,15.2227390495018,13.7613505563371,12.991452991453,13.8236107271219,12.62,1119,1317,225600,129600,158000,206100,311800,371900,214600,139500,,214600,214300,340200,1390,1383,0.928,1303,1388
2017-01-31,DistrictofColumbia,77.25,1229,1041,523,512.365862510675,438.66056424196,408.946531198686,542.570951585977,488.777777777778,542.279411764706,,442.240680363643,350000,559500,621500,779000,1795000,546000,448000,,629000,3.24209677419355,3.21587936605632,3.25806451612903,15700,14000,20000,3.06943456614509,2.83582089552239,2.23603025327163,1.80292837040918,,2.875,3.17303809403696,2.96676718092567,3.07497581719625,2.17105263157895,3.52836879432624,2120,2932.5,3200,3095,,2520,2300,2000,2190,3000,1785,490,10.2,82.83,,,13.0599655075958,13.8725416159026,12.4251263943348,12.2674933569531,12.6041666666667,12.0184899845917,17.06,626,740,539800,382000,533900,577700,839600,1462500,542100,300700,526200,542100,590000,949000,2605,2576,2.24,2549,2657
2017-01-31,Florida,105.5,142690,143781,218.75,152.24358974359,142.46947082768,141.73545155551,159.550561618956,153.670201705136,195.473251028807,153.118040089087,144.04453175016,169000,188000,250000,349900,545000,269900,249000,280000,275490,3.03132367800606,3.36842105263158,2.89398280802292,9500,8901,9900,1.75,1.375,1.07558139534884,0.901495162708883,0.916603632274605,1.20274914089347,1.63180729817176,1.45833333333333,1.51145958986731,1.01190476190476,1.19668785838943,1300,1500,1667,1989,2800,1629,1650,1600,1520,1600,1500,129,8.51,87.18,,,14.924517888786,13.0181250194117,15.6902751554224,16.5334986559824,15.0379048931771,17.1808708103521,10.98,32098,41366,203600,107100,149500,206200,304100,461600,202900,107900,161400,202900,217100,392000,1538,1538,1.05,1512,1544
2017-01-31,Georgia,106.75,56043,51165,193.490783410138,108.601772314376,93.0610027281402,101.075851393189,111.002540551104,98.6632718014004,132.987292375425,,97.5786076532964,149000,139000,161000,262500,382777,209900,184800,,210000,3.17829457364341,3.07692307692308,3.19220437184032,6000,5000,6000,1.5,1.01596184012016,0.756143667296786,0.667975816961151,0.614964198872741,0.728976234003656,0.961538461538462,0.793531983651744,1.17728531855956,0.716911764705882,0.75108472630073,1150,1120,1195,1500,1795,1250,1250,830,1208,1250,1200,88,17.89,75.69,,,11.3379532862417,8.24546405186451,11.5398225309824,11.3307285681453,8.58908780903666,11.5054464455491,10.44,12031,17709,165200,135000,103800,141100,249400,375800,152700,79400,158200,152700,152200,304800,1212,1203,0.712,1260,1201
2017-01-31,Hawaii,92,7493,7016,580.709270765573,506.753248575679,447.624510016799,448.480655726297,430.500072781586,485.791610284168,554.903827573393,413.101449275362,442.393380012731,370000,535000,687000,9E+05,1300000,599000,475000,849000,720000,3.63855421686747,3.29218106995884,3.80890820454158,20000,15000,25000,2.96338672768879,2.42782152230971,2.01045436268597,1.76738882554162,1.08024691358025,2.37704918032787,2.72800233474391,2.36363636363636,2.54739832535885,1.87677053824363,3.64293139293139,1600,2000,2600,2900,2682,2255,2000,1800,1950,2600,1412.5,463,13.47,79.29,,,9.33259346345458,8.17796982393385,10.1989020289031,9.95949735174992,8.80039331366765,10.8074087394354,19.71,1947,2040,,350500,437700,600900,768000,891900,584800,315300,414700,584800,700700,958300,2419,2395,1.95,2047,2536
2017-01-31,Idaho,98.25,9753,8086,214.676034348166,131.811868686869,132.816274154589,122.262959687939,118.683642641347,129.224525623975,236.095562123479,86.9693396226415,127.83573679795,176000,160000,229900,279900,374000,249900,263900,226350,249900,2.85877644368211,4.5662100456621,2.85795941697627,5900,10000,5450,1.04166666666667,0.805555555555556,0.816048034934498,0.70048195048195,,0.792363507468228,0.892040256175663,0.760869565217391,0.822900813868855,0.788690476190476,,595,735,1100,1350,,1100,850,760,725,1125,,115,,,,,9.99125934238913,6.16582989969281,10.1597570303427,7.76752261719821,5.50098231827112,7.87809085681426,12.78,1602,2703,199900,132700,144600,176300,222400,264900,183400,123300,182100,183400,183400,306600,1192,1168,0.748,969,1175
2017-01-31,Illinois,124.75,56522,48488,115.159261790841,111,118.917131417131,131.095679012346,146.695670449769,124.236161005266,141.688144329897,74.7663551401869,122.711336190105,105950,129900,174900,299900,324945,185000,207900,164900,179900,3.27102803738317,3.2295989630536,3.28407224958949,5100,6000,5000,1.98495670042566,1.41176470588235,1.19357638888889,1.04331557767926,0.87037037037037,1.23456790123457,1.44333333333333,1.7,1.65,1.16158006079378,1.73809523809524,1350,1500,1595,1795,,1525,1600,1400,1475,1475,1427,129,20.89,70.58,,,15.3796551544703,12.5653122081005,15.9372553639128,14.1581502299438,11.7869803416049,14.6049675107791,9.7,14373,18573,186100,122700,126500,162900,268300,364300,166300,82800,170100,166300,165400,323800,1467,1455,1.108,1504,1436
2017-01-31,Indiana,99.5,26466,23022,71.200138026225,71.5308863025962,85.2715628338185,93.0702736731473,93.3167462947226,85.7230392156863,94.3333333333333,41.3120567375887,85.3632478632479,68450,77900,132900,234600,339000,139900,138250,82500,139900,3.33657729234874,3.28282828282829,3.33889816360601,5000,5000,5000,1.03333333333333,0.835117846661775,0.750414593698176,0.681205309231028,,0.748792270531401,0.807071960297767,0.789772727272727,0.928571428571429,0.745149911816579,0.775669642857143,700,800,1000,1300,,975,1000,625,825,950,1050,78,,,,,14.7318134807462,12.203824595383,14.8500042369614,13.5892767453541,11.2535612535613,13.6969657165375,9.15,7046,9866,,66900,74400,122400,179600,215200,119700,63900,122800,119700,119500,211000,1093,1078,0.718,973,1086
2017-01-31,Iowa,100,13376,12003,120,102.739726027397,121.23745819398,129.310344827586,137.136165941787,118.810999811,128.453418999541,50.4635387224421,117.940199335548,96450,110000,164900,258000,349900,154900,180874.5,129500,150000,3.33555703802535,3.21431865192817,3.33889816360601,5000,5000,5000,1.15,0.9609375,0.950956937799043,0.848806366047745,,0.989558476167404,1.03280318091451,0.833333333333333,1.00812129041922,0.970588235294118,1.41588050314465,720,875,1167,,,1039,1029,757.5,825,1050,825,107,34.65,57.59,,,12.2476448838565,7.93245121807523,12.5125610977095,10.3453965460345,6.96761530912659,10.5459418516576,10.07,2466,3679,,88000,104500,148300,195100,237600,126800,83200,117800,126800,127800,226500,1060,1053,0.88,1003,1058
2017-01-31,Kansas,87.25,11015,9668,65.1041666666667,68.0458366894885,92.0470322804582,118.902010568131,131.789107296499,96.6744006187162,94.5084848484848,78.5671100362757,96.6895958727429,55500,69950,130000,237500,330000,145000,,138000,145000,3.59311740890688,,3.58974358974359,5000,,5000,0.994444444444444,0.832411504424779,0.831939799331104,0.863532486455987,,0.851272734217124,0.857959961868446,0.669642857142857,0.863288846083287,0.850340136054422,,650,780,1075,1425,1450,1000,790,825,800,1027.5,,,,,,,13.4746567401161,,13.5226415486327,12.0774647887324,,12.1050384286934,10.44,1962,2900,,54000,70700,128800,,,124000,61300,118500,124000,124100,,1026,1017,0.768,950,1027
2017-01-31,Kentucky,95.625,17531,15632,82.2502078713969,86.358024691358,96.1700140121439,102.718329992019,99.4785697031466,98.2290487429528,111.817503082658,66.0692129799574,97.4922997946612,83400,99925,149900,250000,356939,159000,149000,142750,159000,3.45065562456867,2.89302074350201,3.5,5000,4880,5000,0.993513324595893,0.8,0.781627415458937,0.739320920043812,,0.809061488673139,0.92699900464499,0.76563681852563,0.899775112443778,0.797057020232986,0.884955752212389,750,795,1050,1395,,1000,975,700,799,1000,950,96,13.82,80.51,,,12.8442993388497,11.7520427289302,12.9022770398802,11.8003930616081,10.8695652173913,11.8505177847816,10.57,3254,4465,147100,100400,108600,136100,223500,268300,132800,82700,129500,132800,133100,238500,1053,1038,0.776,998,1039
2017-01-31,Louisiana,107.25,15369,14002,,92.909536391287,105.37602731517,118.464876239024,119.611804555396,112.085143932857,,99.1856713938929,111.321585903084,,119000,178000,274900,399000,195000,225000,269000,194900,3.22788896061975,4.09525533741015,3.2258064516129,6000,10000,6000,1.35,0.977873154243017,0.84,0.718264933973102,,0.876338851022395,1.06904761904762,1.06923076923077,1.12225032312587,0.853413654618474,0.910274621212121,950,965,1200,1400,,1200,1200,995,1085,1200,1300,95,,,,,14.1785113690425,11.6519339633866,14.2696798281381,14.1033822590938,11.631419939577,14.193583948848,,2980,3693,158600,67900,,137200,,383500,,91400,,,,257100,1265,1260,0.772,1313,1258
2017-01-31,Maine,137.75,9665,8183,194.798430735931,157.526041666667,135.546383883246,120.500268877527,107.969008394214,147.222222222222,208.507135016465,58.8200407280667,139.971829732468,125000,169250,215000,257250,319000,209000,245000,149900,199900,4.66200466200466,3.45354707095236,4.78468899521531,9000,9000,9000,,1.25097809076682,1.02857142857143,,,1.11671469740634,1.4183327588188,1.13227752639517,1.23574144486692,1.0689990281827,,875,1225,1300,1600,,1400,1525,1000,1050,1350,,155,46.15,44.8,,,10.4622330414557,6.48882645375242,10.904823859078,7.82635279730969,4.62873674059788,8.20419325432999,10.53,,,,168000,191000,221600,273600,349300,200100,116300,211300,200100,199300,357500,1413,1282,1.098,1181,1365
2017-01-31,Maryland,124.25,22991,20102,200.413136644562,174.070247933884,166.63,170.982016062548,180.845296464631,166.369969040248,195.736693017128,134.717527764365,164.182692307692,139900,205000,331000,479995,738750,274900,219900,259250,282000,3.33444481493831,3.22788896061975,3.33555703802535,10000,7000,10000,1.76486860304288,1.4461247637051,1.31395348837209,1.1545998349835,0.975270935960591,1.27884615384615,1.48608349900596,1.49409403213078,1.54750178207028,1.22382127192982,1.29437869822485,1295,1450,1692,1967.5,2775,1650,1500,1200,1449,1699,1650,174,20.28,68.65,,,15.674667418951,12.6424153883253,16.0505579120392,14.5622920849942,11.7383276180427,14.9242629158777,12.76,8207,10039,253400,157800,188900,246600,374300,504200,268200,144800,226400,268200,279600,465000,1763,1756,1.196,1683,1793
2017-01-31,Massachusetts,102,19348,14504,331.203307995955,223.49803135766,211.515968652067,210.549538708383,174.674961137843,222.074074074074,251.109813084112,114.590781977853,215.222298571201,249000,289000,347500,509000,539949.5,379900,349900,299900,389900,3.33444481493831,2.98596595998806,3.37762039379966,10000,10000,10000,3,2.28753488023672,2.04295442640126,,,2.39808153477218,2.71604938271605,2.21331194867682,2.47079295755425,1.81818181818182,3.78002894356006,1950,2300,2900,3750,4500,2495,2400,2400,2402.5,2550,1650,228,10.51,81.71,,,14.3767996508166,11.6448731378779,15.2467949224562,12.3286529727928,9.96416993687084,13.0926130099228,14.39,4800,6635,337800,267100,280800,349000,494300,689400,365000,216800,317000,365000,373100,640100,2177,2168,1.354,2084,2211
2017-01-31,Michigan,106,46367,39923,109.910991297768,107.334525939177,110.281588434999,125.681100490854,132.742192821221,108.201706142602,128.786654346627,46.9681103041836,105.585748919574,84900,121964.5,169900,299900,399250,144700,187500,114900,139900,4.16666666666666,3.36134453781513,4.21729807005003,5000,5000,5000,1.13515377446412,1,0.967741935483871,0.863309352517986,0.898520084566596,0.935160427807487,1.03048010710093,0.906344410876133,1.03420843277645,0.914301310043668,0.887978142076503,739,975,1200,1800,,1000,1220,750,943.5,975,900,100,13.99,81.17,,,12.3700361527685,10.3916677938531,12.5796363031808,11.2301793278971,9.34160634264047,11.433393297602,9.74,14171,14767,,91900,109100,149700,271000,279100,130000,62200,171800,130000,127600,248300,1102,1098,0.896,1284,1077
2017-01-31,Minnesota,103.5,20178,15508,175.175315568022,145.833333333333,153.250773993808,158.818737270876,166.666666666667,154.301619433198,134.946345523577,112.320143884892,154.970760233918,129900,165900,209900,314900,429900,219900,159900,189900,220347.5,3.33444481493831,3.38935574229692,3.33444481493831,7000,5000,7400,1.58235294117647,1.23848527349229,1.11153846153846,1.14213197969543,1.11702127659574,1.17850098619329,1.19508196721311,1.12375,1.359375,1.16666666666667,1.74311926605505,1125,1295,1449.5,1750,2150,1450,1250,950,1206,1495,1015,163,13.05,82.06,,,11.9941901354379,10.093976673397,12.0834748963098,9.80592055580728,8.98502495840266,9.84494897555573,11.85,5825,8380,210600,132400,171000,215800,275900,352300,203100,122300,169600,203100,207800,340200,1405,1396,1.156,1353,1402
2017-01-31,Mississippi,118.5,12793,12181,,81.6261525304168,84.3187660668381,99.4296577946768,102.209418973899,85.7536626194271,135.789473684211,57.9073482428115,84.5588235294118,98500,99900,146000,253950,349450,159999,224900,139000,159900,4.00080032012805,4.28012179208351,4,5001,5500,5001,1.11050059878927,0.75,0.719466666666667,0.709745762711864,,0.726299694189602,1.08131868131868,0.625601539942252,0.837408477842004,0.719466666666667,0.724275724275724,750,750,1073.5,1500,,1050,,700,800,1050,1000,69,,,,,11.5769974757965,6.33317563617705,11.7646251622456,11.6190348704906,6.93430656934307,11.7974015146252,8.77,1132,1789,,,,118000,212300,242000,111700,63300,,111700,111700,196000,1050,1037,0.674,888,1039
2017-01-31,Missouri,97.75,31734,27498,98.3385093167702,78.9141414141414,96.4303201562141,106.56591974987,97.6744186046512,96.2707742197,115.811258278146,53.6362989179074,95.0142783971016,79900,84900,145900,264995,329500,149900,145000,129900,149900,3.75,3.22691879866518,3.78884631758195,5000,5000,5000,1.05931034482759,0.833333333333333,0.816867599638736,0.655021834061135,0.428104776959937,0.808457711442786,0.917217327459618,0.713769230769231,0.916666666666667,0.795,0.888157894736842,705,775,965,1112.5,1120,900,950,710,785,900,850,103,,,,,12.7176394201915,10.9777211134922,12.8144969918012,11.1273792093704,9.12375790424571,11.2398286395092,10.84,5279,7407,1.58E+05,78100,91900,146200,267000,309100,139700,74000,129300,139700,140700,263100,1065,1000,0.834,912,1013
2017-01-31,Montana,116.25,6792,5852,235.682774723742,170.11486466694,164.440321583179,168.298090370831,172.848722986248,171.124828532236,220.762154139128,151.888341543514,169.051204819277,178500,209000,280000,343900,459450,289900,269000,280000,289950,3.33333333333333,,3.279584238955,9000,,9000,1.07458292443572,0.909959467284308,0.90625,0.862812769628991,,0.932036965596581,0.962960099864862,0.909090909090909,0.956454940641688,0.931033386020407,,625,798.5,1200,1450,,1095,,750,750,1100,625,157,,,,,8.77238967768733,2.77737616093015,9.12287139377729,6.93552224601475,2.4390243902439,7.21506191559262,13.56,618,1019,250800,140200,159700,207900,230700,276300,198100,138100,181300,198100,199700,311400,1211,1220,0.954,1172,1229
2017-01-31,Nebraska,81.5,4973,4363,130.908289241623,114.491018115832,119.87336182055,123.344370860927,129.461559579181,120.445344129555,152.964103658627,,119.569549621363,110000,120000,159974.5,289950,332900,172900,227975,144900,169900,3.22811902556149,4,3.2258064516129,5000,5100,5000,1.03105590062112,0.905172413793103,0.929944203347799,0.681390977443609,,0.970742376992377,,0.849056603773585,0.948492462311558,0.975971638655462,,775,915,1200,1250,,,,700,826.5,1200,650,107,8.15,86.42,,,14.1437994370737,8.33112833421107,14.3471078221032,11.9596962616822,6.8,12.1551985450136,9.84,1380,2162,161400,85800,106600,150700,237500,212600,146000,84400,146400,146000,146000,249300,1254,1247,0.908,1114,1251
